476.7094477
1094.253328
1715.458924
2337.511651
2959.908185
3582.495048
4205.213012
4828.036634
5450.954822
6073.963256
6697.060995
7320.248813
7943.528302
8566.90138
9190.369993
9813.935946
10437.6008
11061.36582
11685.23195
12309.19977
12933.26957
13557.44128
14181.71456
14806.08877
15430.56304
16055.13626
16679.8071
17304.57408
17929.43556
18554.38976
19179.43481
19804.56874
20429.7895
21055.09501
21680.48314
22305.95173
22931.49863
23557.12166
24182.81867
24808.58752
25434.42608
26060.33228
26686.30406
27312.33939
27938.43631
28564.59288
29190.80723
29817.07751
30443.40194
31069.77879
31696.20637
32322.68304
32949.20721
33575.77737
34202.39201
34829.04971
35455.74907
36082.48875
36709.26746
37336.08395
37962.937
38589.82545
39216.74818
39843.7041
40470.69216
41097.71137
41724.76073
42351.83932
42978.94623
42978.94623
43606.08058
44233.24154
44860.4283
45487.64008
46114.87611
46742.13568
47369.41808
47996.72264
48624.0487
49251.39565
49878.76286
50506.14975
51133.55577
51760.98035
52388.42299
53015.88317
53643.36039
54270.8542
54898.36412
55525.88972
55525.88972
56153.43057
56780.98625
57408.55638
58036.14056
58663.73841
58663.73841
59291.34959
59918.97375
60546.61053
61174.25963
61801.92072
62429.5935
63057.27767
63684.97294
64312.67905
64940.39572
65568.12269
66195.8597
66823.60652
67451.36291
68079.12864
68079.12864
68706.90349
69334.68723
69962.47967
69962.47967
70590.2806
71218.08982
71845.90713
72473.73237
73101.56534
73729.40587
74357.25379
74985.10893
75612.97114
75612.97114
76240.84026
76868.71614
77496.59863
78124.48759
78752.38288
78752.38288
79380.28436
80008.19191
80008.19191
80636.10539
81264.02469
81891.94967
82519.88023
83147.81624
83775.7576
83775.7576
84403.7042
85031.65593
85659.61269
86287.57437
86915.54089
86915.54089
87543.51214
87543.51214
88171.48804
88799.46849
89427.4534
89427.4534
90055.44269
90683.43627
90683.43627
91311.43407
91939.436
92567.44198
93195.45194
93195.45194
93823.46581
93823.46581
94451.48351
94451.48351
95079.50497
95707.53013
95707.53013
96335.55891
96963.59126
96963.59126
97591.62709
98219.66637
98219.66637
98847.70902
99475.75498
100103.8042
100731.8566
101359.9122
101987.9708
102616.0325
103244.0971
103872.1647
104500.2352
